year,agency_num,home_rule_ind,agg_ext_base_year,lim_numerator,lim_denominator,lim_rate,prior_eav,curr_new_prop,cty_cook_eav,cty_total_eav,pct_burden,total_levy,total_max_levy,total_prelim_rate,total_reduced_levy,total_final_levy,total_final_rate,reduction_type,reduction_pct,total_non_cap_ext,total_ext,first6,agency_name,major_type,minor_type,muni_num,muni_name,clean_name,Triad,Township,reassess_year,pct_inCook,year.y,cpi,ptell_cook,eq_factor_final,pct_in_Cook,av,first6_w_hr,agency_w_hr,total_final_levy_4log,log_eav,log_levy,log_av
2017,030770000,1,NA,NA,NA,NA,569218066,1243066,622251760,622251760,1,15914789,15914789,2.558,NA,15914789,2.558,NA,NA,NA,15917200.02,030770,VILLAGE OF MELROSE PARK,MUNICIPALITY/TOWNSHIP,MUNI,030770000,VILLAGE OF MELROSE PARK,Melrose Park,South,Proviso,1,1,2016,241.432,0.021,2.9627,1,210028609.03905222,030770_1,030770000_1,15914790,20.248855327653136,16.58275942351231,19.162754312922097
2017,030770001,1,NA,NA,NA,NA,569218066,1243066,622251760,622251760,1,924916,924916,0.149,NA,924916,0.149,NA,NA,NA,927155.12,030770,VILLAGE OF MELROSE PARK LIBRARY FUND,MUNICIPALITY/TOWNSHIP,LIBRARY,030770000,VILLAGE OF MELROSE PARK,Melrose Park,South,Proviso,1,1,2016,241.432,0.021,2.9627,1,210028609.03905222,030770_1,030770001_1,924917,20.248855327653136,13.737459282738879,19.162754312922097
2017,030780000,0,2016,182711,42899635,0.426,36603317,5822,42905457,42905457,1,360056,360056,0.84,182644,349386,0.815,NA,0.944567,166730.61,349679.47,030780,VILLAGE OF MERRIONETTE PARK,MUNICIPALITY/TOWNSHIP,MUNI,030780000,VILLAGE OF MERRIONETTE PARK,Merrionette Park,South,Worth,1,1,2016,241.432,0.021,2.9627,1,14481877.004084112,030780_0,030780000_0,349387,17.57450957860586,12.763935469349954,16.48840856387482
2017,030800000,1,NA,NA,NA,NA,179392639,524731,204138203,204138203,1,4767233,4767233,2.336,NA,4767233,2.336,NA,NA,NA,4768668.42,030800,VILLAGE OF MIDLOTHIAN,MUNICIPALITY/TOWNSHIP,MUNI,030800000,VILLAGE OF MIDLOTHIAN,Midlothian,South,Bremen,1,1,2016,241.432,0.021,2.9627,1,68902758.63232861,030800_1,030800000_1,4767234,19.134307788118477,15.377276820458611,18.048206773387438
2017,030800001,1,NA,NA,NA,NA,179392639,524731,204138203,204138203,1,1297117,1297117,0.636,NA,1297117,0.636,NA,NA,NA,1298318.97,030800,VILLAGE OF MIDLOTHIAN LIBRARY FUND,MUNICIPALITY/TOWNSHIP,LIBRARY,030800000,VILLAGE OF MIDLOTHIAN,Midlothian,South,Bremen,1,1,2016,241.432,0.021,2.9627,1,68902758.63232861,030800_1,030800001_1,1297118,19.134307788118477,14.075655438342956,18.048206773387438
2017,030810000,1,NA,NA,NA,NA,812998812,936352,816753238,816753238,1,10866059,10866059,1.331,NA,10866059,1.331,NA,NA,NA,10870985.6,030810,VILLAGE OF MORTON GROVE,MUNICIPALITY/TOWNSHIP,MUNI,030810000,VILLAGE OF MORTON GROVE,Morton Grove,North,Niles,0,1,2016,241.432,0.021,2.9627,1,275678684.30823237,030810_1,030810000_1,10866060,20.520847572931014,16.201154727889513,19.434746558199976
2017,030810001,1,NA,NA,NA,NA,812998812,936352,816753238,816753238,1,3438617,3438617,0.421,NA,3438617,0.421,NA,NA,NA,3438531.13,030810,VILLAGE OF MORTON GROVE LIBRARY FUND,MUNICIPALITY/TOWNSHIP,LIBRARY,030810000,VILLAGE OF MORTON GROVE,Morton Grove,North,Niles,0,1,2016,241.432,0.021,2.9627,1,275678684.30823237,030810_1,030810001_1,3438618,20.520847572931014,15.050580204442719,19.434746558199976
2017,030820000,1,NA,NA,NA,NA,1619158852,47669419,1670725439,1670725439,1,19087264,19087264,1.143,NA,19087264,1.143,NA,NA,NA,19096391.77,030820,VILLAGE OF MT PROSPECT,MUNICIPALITY/TOWNSHIP,MUNI,030820000,VILLAGE OF MT PROSPECT,Mt Prospect,North,Elk Grove,0,1,2016,241.432,0.021,2.9627,1,563919883.5521653,030820_1,030820000_1,19087265,21.23652376366383,16.764531916710904,20.15042274893279
2017,030820001,1,NA,NA,NA,NA,1619158852,47669419,1670725439,1670725439,1,11367447,11367447,0.681,NA,11367447,0.681,NA,NA,NA,11377640.24,030820,VILLAGE OF MOUNT PROSPECT LIBRARY FUND,MUNICIPALITY/TOWNSHIP,LIBRARY,030820000,VILLAGE OF MT PROSPECT,Mt Prospect,North,Elk Grove,0,1,2016,241.432,0.021,2.9627,1,563919883.5521653,030820_1,030820001_1,11367448,21.23652376366383,16.246264390226152,20.15042274893279
2017,030830000,1,NA,NA,NA,NA,1236519863,3517870,1248338526,1248338526,1,6909434,6909434,0.554,NA,6909434,0.554,NA,NA,NA,6915795.43,030830,VILLAGE OF NILES,MUNICIPALITY/TOWNSHIP,MUNI,030830000,VILLAGE OF NILES,Niles,North,Niles,0,1,2016,241.432,0.021,2.9627,1,421351647.4837142,030830_1,030830000_1,6909435,20.945079324918407,15.748398426843703,19.858978310187368
2017,030840000,1,NA,NA,NA,NA,465556674,1443379,469759933,469759933,1,1216121,1216121,0.259,NA,1216121,0.259,NA,NA,NA,1216678.23,030840,VILLAGE OF NORRIDGE,MUNICIPALITY/TOWNSHIP,MUNI,030840000,VILLAGE OF NORRIDGE,Norridge,North,Norwood Park,0,1,2016,241.432,0.021,2.9627,1,158558049.41438553,030840_1,030840000_1,1216122,19.96773234132434,14.011177665423006,18.8816313265933
2017,030850000,1,NA,NA,NA,NA,325233489,3100302,341281788,341281788,1,6277692,6277692,1.84,NA,6277692,1.84,NA,NA,NA,6279584.9,030850,CITY OF NORTH LAKE,MUNICIPALITY/TOWNSHIP,MUNI,030850000,CITY OF NORTH LAKE,North Lake,North,Leyden,0,1,2016,241.432,0.021,2.9627,1,115192826.81337969,030850_1,030850000_1,6277693,19.64821905177345,15.652513114264485,18.56211803704241
2017,030860000,0,2016,553329,270095730,0.205,240866127,764789,270860519,270860519,1,566500,566500,0.21,553096,553096,0.205,NA,0.97619,NA,555264.06,030860,VILLAGE OF NORTH RIVERSIDE,MUNICIPALITY/TOWNSHIP,MUNI,030860000,VILLAGE OF NORTH RIVERSIDE,North Riverside,South,Riverside,1,1,2016,241.432,0.021,2.9627,1,91423539.00158639,030860_0,030860000_0,553097,19.417114556308693,13.223288671994094,18.331013541577654
2017,030870000,1,NA,NA,NA,NA,NA,40578710,2589225874.125874,2589225874.125874,1,18512965,18512965,0.715,NA,18512965,0.715,NA,NA,NA,18519693.93,030870,VILLAGE OF NORTHBROOK,MUNICIPALITY/TOWNSHIP,MUNI,030870000,VILLAGE OF NORTHBROOK,Northbrook,North,Northfield,0,1,2016,241.432,0.021,2.9627,1,873941294.8073967,030870_1,030870000_1,18512966,21.67462477768236,16.733981909422337,20.588523762951322
2017,030870001,1,NA,NA,NA,NA,NA,40578710,2589033434.650456,2589033434.650456,1,8517920,8517920,0.329,NA,8517920,0.329,NA,NA,NA,8521649.37,030870,VILLAGE OF NORTHBROOK LIBRARY FUND,MUNICIPALITY/TOWNSHIP,LIBRARY,030870000,VILLAGE OF NORTHBROOK,Northbrook,North,Northfield,0,1,2016,241.432,0.021,2.9627,1,873876340.7197678,030870_1,030870001_1,8517921,21.674550451750022,15.95768285494471,20.588449437018983
2017,030880000,1,NA,NA,NA,NA,539984411,5030864,561471534,561471534,1,4613296,4613296,0.822,NA,4613296,0.822,NA,NA,NA,4615296.01,030880,VILLAGE OF NORTHFIELD,MUNICIPALITY/TOWNSHIP,MUNI,030880000,VILLAGE OF NORTHFIELD,Northfield,North,Northfield,0,1,2016,241.432,0.021,2.9627,1,189513462.04475647,030880_1,030880000_1,4613297,20.146071634508605,15.34445334373213,19.059970619777566
2017,030900000,1,NA,NA,NA,NA,407974661,451787,456712639,456712639,1,10214328,10214328,2.237,NA,10214328,2.237,NA,NA,NA,10216661.73,030900,CITY OF OAK FOREST,MUNICIPALITY/TOWNSHIP,MUNI,030900000,CITY OF OAK FOREST,Oak Forest,South,Bremen,1,1,2016,241.432,0.021,2.9627,1,154154196.84747022,030900_1,030900000_1,10214329,19.939564952394583,16.139302096362183,18.853463937663545
2017,030910000,1,NA,NA,NA,NA,1026870185,2631266,1185569994,1185569994,1,14300002,14300002,1.207,NA,14300002,1.207,NA,NA,NA,14309829.83,030910,VILLAGE OF OAK LAWN,MUNICIPALITY/TOWNSHIP,MUNI,030910000,VILLAGE OF OAK LAWN,Oak Lawn,South,Worth,1,1,2016,241.432,0.021,2.9627,1,400165387.65315425,030910_1,030910000_1,14300003,20.893489503481373,16.475770305020323,19.807388488750334
2017,030910001,1,NA,NA,NA,NA,1026870185,2631266,1185569994,1185569994,1,5825964,5825964,0.492,NA,5825964,0.492,NA,NA,NA,5833004.37,030910,VILLAGE OF OAK LAWN LIBRARY FUND,MUNICIPALITY/TOWNSHIP,LIBRARY,030910000,VILLAGE OF OAK LAWN,Oak Lawn,South,Worth,1,1,2016,241.432,0.021,2.9627,1,400165387.65315425,030910_1,030910001_1,5825965,20.893489503481373,15.57783520893112,19.807388488750334
2017,030920000,1,NA,NA,NA,NA,1386653517,8225071,1655776153,1655776153,1,33038847,33038847,1.996,NA,33038847,1.996,NA,NA,NA,33049292.01,030920,VILLAGE OF OAK PARK,MUNICIPALITY/TOWNSHIP,MUNI,030920000,VILLAGE OF OAK PARK,Oak Park,South,Oak Park,1,1,2016,241.432,0.021,2.9627,1,558874051.7095892,030920_1,030920000_1,33038848,21.227535710463567,17.313194639181102,20.141434695732528
2017,030920001,1,NA,NA,NA,NA,1386653517,8225071,1655776153,1655776153,1,9354458,9354458,0.565,NA,9354458,0.565,NA,NA,NA,9355135.26,030920,VILLAGE OF OAK PARK LIBRARY FUND,MUNICIPALITY/TOWNSHIP,LIBRARY,030920000,VILLAGE OF OAK PARK,Oak Park,South,Oak Park,1,1,2016,241.432,0.021,2.9627,1,558874051.7095892,030920_1,030920001_1,9354459,21.227535710463567,16.051363685980693,20.141434695732528
2017,030930000,0,2016,2386399,135432363,1.763,126334540,217411,135649774,135649774,1,2694599,2694599,1.987,1339214,2557595,1.886,NA,NA,167256.17,2558354.74,030930,VILLAGE OF OLYMPIA FIELDS,MUNICIPALITY/TOWNSHIP,MUNI,030930000,VILLAGE OF OLYMPIA FIELDS,Olympia Fields,South,Rich,1,1,2016,241.432,0.021,2.9627,1,45785862.22027205,030930_0,030930000_0,2557596,18.725586931015485,14.754578312760328,17.63948591628445
2017,030930001,0,2016,174133,135432363,0.129,126334540,217411,135649774,135649774,1,168690,168690,0.125,NA,168690,0.125,NA,NA,NA,169562.22,030930,VILLAGE OF OLYMPIA FIELDS LIBRARY FUND,MUNICIPALITY/TOWNSHIP,LIBRARY,030930000,VILLAGE OF OLYMPIA FIELDS,Olympia Fields,South,Rich,1,1,2016,241.432,0.021,2.9627,1,45785862.22027205,030930_0,030930001_0,168691,18.725586931015485,12.035823917970458,17.63948591628445
2017,030940000,0,2016,570425,150201072,0.38,132078613,95037,150296109,150296109,1,752707,752707,0.501,301760,721148,0.48,NA,NA,151348.18,721421.32,030940,VILLAGE OF ORLAND HILLS,MUNICIPALITY/TOWNSHIP,MUNI,030940000,VILLAGE OF ORLAND HILLS,Orland Hills,South,Orland,1,1,2016,241.432,0.021,2.9627,1,50729439.02521349,030940_0,030940000_0,721149,18.828117966164545,13.488601052336632,17.742016951433506
2017,030950000,1,NA,NA,NA,NA,2032537364,11700064,2337700504.2016807,2337700504.2016807,1,13909318,13909318,0.595,NA,13909318,0.595,NA,NA,NA,13806959.83,030950,VILLAGE OF ORLAND PARK,MUNICIPALITY/TOWNSHIP,MUNI,030950000,VILLAGE OF ORLAND PARK,Orland Park,South,Orland,1,1,2016,241.432,0.021,2.9627,1,789043947.8184361,030950_1,030950000_1,13909319,21.57243359264704,16.448069605116693,20.486332577916006
2017,030950001,1,NA,NA,NA,NA,2032537364,11700064,2338569055.374593,2338569055.374593,1,7179407,7179407,0.307,NA,7179407,0.307,NA,NA,NA,7123927.17,030950,VILLAGE OF ORLAND PARK LIBRARY FUND,MUNICIPALITY/TOWNSHIP,LIBRARY,030950000,VILLAGE OF ORLAND PARK,Orland Park,South,Orland,1,1,2016,241.432,0.021,2.9627,1,789337109.857425,030950_1,030950001_1,7179408,21.572805064467406,15.786727486371634,20.486704049736367
2017,030960000,1,NA,NA,NA,NA,1814277189,9044544,1827842680,1827842680,1,22821991,22821991,1.249,NA,22821991,1.249,NA,NA,NA,22829755.07,030960,VILLAGE OF PALATINE,MUNICIPALITY/TOWNSHIP,MUNI,030960000,VILLAGE OF PALATINE,Palatine,North,Palatine,0,1,2016,241.432,0.021,2.9627,1,616951658.9597327,030960_1,030960000_1,22821992,21.326402245005738,16.943235190437747,20.2403012302747
2017,030970000,0,2016,7310054,457980554,1.597,396160414,272510,458253064,458253064,1,7777526,7213914,1.575,2456501,6683378,1.459,NA,NA,646595.07,6685912.2,030970,CITY OF PALOS HEIGHTS,MUNICIPALITY/TOWNSHIP,MUNI,030970000,CITY OF PALOS HEIGHTS,Palos Heights,South,Palos,1,1,2016,241.432,0.021,2.9627,1,154674136.42960814,030970_0,030970000_0,6683379,19.942932130968337,15.715134255943104,18.8568311162373
2017,030970001,0,2014,7310054,457980554,1.597,396160414,272510,458253064,458253064,1,1553849,1553849,0.34,1277868,1277868,0.279,NA,NA,NA,1278526.05,030970,CITY OF PALOS HEIGHTS LIBRARY FUND,MUNICIPALITY/TOWNSHIP,LIBRARY,030970000,CITY OF PALOS HEIGHTS,Palos Heights,South,Palos,1,1,2016,241.432,0.021,2.9627,1,154674136.42960814,030970_0,030970001_0,1277869,19.942932130968337,14.06070440475337,18.8568311162373
2017,030980000,0,2016,2220441,369893135,0.601,319819285,418488,370311623,370311623,1,2773700,2773700,0.749,2225567,2225567,0.601,NA,0.8024030000000001,NA,2225572.85,030980,CITY OF PALOS HILLS,MUNICIPALITY/TOWNSHIP,MUNI,030980000,CITY OF PALOS HILLS,Palos Hills,South,Palos,1,1,2016,241.432,0.021,2.9627,1,124991265.73733419,030980_0,030980000_0,2225568,19.72985543345498,14.61552272190273,18.64375441872394
2017,030990000,0,2016,1792565,242494143,0.74,205826066,10855224,253349367,253349367,1,1431186,1431186,0.565,1411912,1411912,0.558,NA,0.986666,NA,1413689.47,030990,VILLAGE OF PALOS PARK,MUNICIPALITY/TOWNSHIP,MUNI,030990000,VILLAGE OF PALOS PARK,Palos Park,South,Palos,1,1,2016,241.432,0.021,2.9627,1,85513000.64130692,030990_0,030990000_0,1411913,19.350279991363237,14.160456080406181,18.2641789766322
2017,030990001,0,2016,1792565,242494143,0.74,205826066,10855224,253349367,253349367,1,467417,467417,0.185,461095,461095,0.182,NA,0.986666,NA,461095.85,030990,VILLAGE OF PALOS PARK LIBRARY FUND,MUNICIPALITY/TOWNSHIP,LIBRARY,030990000,VILLAGE OF PALOS PARK,Palos Park,South,Palos,1,1,2016,241.432,0.021,2.9627,1,85513000.64130692,030990_0,030990001_0,461096,19.350279991363237,13.04136154324934,18.2641789766322
2017,031010000,1,NA,NA,NA,NA,1535971938,13588873,1573672700,1573672700,1,12680929,12680929,0.806,NA,12680929,0.806,NA,NA,NA,12683801.96,031010,CITY OF PARK RIDGE,MUNICIPALITY/TOWNSHIP,MUNI,031010000,CITY OF PARK RIDGE,Park Ridge,North,Maine,0,1,2016,241.432,0.021,2.9627,1,531161676.8488203,031010_1,031010000_1,12680930,21.17667802376859,16.355609848132406,20.090577009037553
2017,031010001,1,NA,NA,NA,NA,1535971938,13588873,1573672700,1573672700,1,5652377,5652377,0.36,NA,5652377,0.36,NA,NA,NA,5665221.72,031010,CITY OF PARK RIDGE LIBRARY FUND,MUNICIPALITY/TOWNSHIP,LIBRARY,031010000,CITY OF PARK RIDGE,Park Ridge,North,Maine,0,1,2016,241.432,0.021,2.9627,1,531161676.8488203,031010_1,031010001_1,5652378,21.17667802376859,15.547586899531147,20.090577009037553
2017,031020000,1,NA,NA,NA,NA,5613837,78490,5541934,5541934,1,593557,593557,10.711,NA,593557,10.711,NA,NA,NA,593596.55,031020,VILLAGE OF PHOENIX,MUNICIPALITY/TOWNSHIP,MUNI,031020000,VILLAGE OF PHOENIX,Phoenix,South,Thornton,1,1,2016,241.432,0.021,2.9627,1,1870568.7379754954,031020_1,031020000_1,593558,15.527854095276046,13.293890213615093,14.441753080545007
2017,031030000,1,NA,NA,NA,NA,54246508,49752,57178766,57178766,1,1253073,1253073,2.192,NA,1253073,2.192,NA,NA,NA,1253358.55,031030,VILLAGE OF POSEN,MUNICIPALITY/TOWNSHIP,MUNI,031030000,VILLAGE OF POSEN,Posen,South,Bremen,1,1,2016,241.432,0.021,2.9627,1,19299546.359739427,031030_1,031030000_1,1253074,17.8616931636532,14.04111029039451,16.77559214892216
2017,031040000,0,2016,349585,393422103,0.089,392654852,3377306,396799409,396799409,1,1731792,1731792,0.437,352357,1716081,0.433,NA,0.956989,1363799.57,1718141.44,031040,CITY OF PROSPECT HEIGHTS,MUNICIPALITY/TOWNSHIP,MUNI,031040000,CITY OF PROSPECT HEIGHTS,Prospect Heights,North,Wheeling,0,1,2016,241.432,0.021,2.9627,1,133931686.97471902,031040_0,031040000_0,1716082,19.79894144395856,14.355554343436138,18.712840429227523
2017,031050000,0,2016,2970215,149390898,1.989,137716515,565253,149956151,149956151,1,3360189,3239042,2.16,2982476,3037789,2.026,NA,0.936881,55333.82,3038111.62,031050,VILLAGE OF RICHTON PARK,MUNICIPALITY/TOWNSHIP,MUNI,031050000,VILLAGE OF RICHTON PARK,Richton Park,South,Rich,1,1,2016,241.432,0.021,2.9627,1,50614693.01650522,031050_0,031050000_0,3037790,18.825853482658093,14.926640835324688,17.739752467927055
2017,031060000,0,2016,7664785,583722506,1.314,485584510,2580367,586302873,586302873,1,7047438,7047438,1.203,6445809,6764147,1.154,NA,0.957725,318362.46,6765935.15,031060,VILLAGE OF RIVER FOREST,MUNICIPALITY/TOWNSHIP,MUNI,031060000,VILLAGE OF RIVER FOREST,River Forest,South,River Forest,1,1,2016,241.432,0.021,2.9627,1,197894782.79947346,031060_0,031060000_0,6764148,20.18934706214417,15.727146869305288,19.10324604741313
2017,031060001,0,2016,7664785,583722506,1.314,485584510,2580367,586302873,586302873,1,1310050,1310050,0.224,1254688,1254688,0.214,NA,0.957725,NA,1254688.15,031060,VILLAGE OF RIVER FOREST LIBRARY FUND,MUNICIPALITY/TOWNSHIP,LIBRARY,031060000,VILLAGE OF RIVER FOREST,River Forest,South,River Forest,1,1,2016,241.432,0.021,2.9627,1,197894782.79947346,031060_0,031060001_0,1254689,20.18934706214417,14.042398291073416,19.10324604741313
2017,031070000,1,NA,NA,NA,NA,202935624,5275,201718643,201718643,1,5686469,5686469,2.82,NA,5686469,2.82,NA,NA,NA,5688465.73,031070,VILLAGE OF RIVER GROVE,MUNICIPALITY/TOWNSHIP,MUNI,031070000,VILLAGE OF RIVER GROVE,River Grove,North,Leyden,0,1,2016,241.432,0.021,2.9627,1,68086084.65251291,031070_1,031070000_1,5686470,19.12238442800363,15.553600226939858,18.036283413272592
2017,031080000,1,NA,NA,NA,NA,97486622,615706,105295782,105295782,1,9482678,9482678,9.006,NA,9482678,9.006,NA,NA,NA,9482938.13,031080,VILLAGE OF RIVERDALE,MUNICIPALITY/TOWNSHIP,MUNI,031080000,VILLAGE OF RIVERDALE,Riverdale,South,Thornton,1,1,2016,241.432,0.021,2.9627,1,35540480.642657034,031080_1,031080000_1,9482679,18.472283919321846,16.064977429245484,17.386182904590807
2017,031090000,0,2016,4693436,313728321,1.496,266827317,1881451,315609772,315609772,1,5558079,5558079,1.762,3156674,5321381,1.687,NA,NA,602814.66,5324336.85,031090,VILLAGE OF RIVERSIDE,MUNICIPALITY/TOWNSHIP,MUNI,031090000,VILLAGE OF RIVERSIDE,Riverside,South,Riverside,1,1,2016,241.432,0.021,2.9627,1,106527752.38802443,031090_0,031090000_0,5321382,19.570017109701254,15.487243602018381,18.483916094970215
2017,031090001,0,2016,1084273,313728321,0.346,266827317,1881451,315609772,315609772,1,1133515,1133515,0.36,1089166,1089166,0.346,NA,0.961111,NA,1092009.81,031090,VILLAGE OF RIVERSIDE LIBRARY FUND,MUNICIPALITY/TOWNSHIP,LIBRARY,031090000,VILLAGE OF RIVERSIDE,Riverside,South,Riverside,1,1,2016,241.432,0.021,2.9627,1,106527752.38802443,031090_0,031090001_0,1089167,19.570017109701254,13.900923741856735,18.483916094970215
2017,031100000,1,NA,NA,NA,NA,35032842,75069,38887746,38887746,1,1670746,1670746,4.297,NA,1670746,4.297,NA,NA,NA,1671006.45,031100,VILLAGE OF ROBBINS,MUNICIPALITY/TOWNSHIP,MUNI,031100000,VILLAGE OF ROBBINS,Robbins,South,Bremen,1,1,2016,241.432,0.021,2.9627,1,13125779.187902927,031100_1,031100000_1,1670747,17.476189746108233,14.328781389770926,16.390088731377194
2017,031110000,1,NA,NA,NA,NA,793403535,3266851,808104131,808104131,1,14435144,14435144,1.787,NA,14435144,1.787,NA,NA,NA,14440820.82,031110,CITY OF ROLLING MEADOWS,MUNICIPALITY/TOWNSHIP,MUNI,031110000,CITY OF ROLLING MEADOWS,Rolling Meadows,North,Palatine,0,1,2016,241.432,0.021,2.9627,1,272759351.60495496,031110_1,031110000_1,14435145,20.5102014831817,16.485176416058163,19.42410046845066
2017,031110001,1,NA,NA,NA,NA,793403535,3266851,808104131,808104131,1,3987901,3987901,0.494,NA,3987901,0.494,NA,NA,NA,3992034.41,031110,CITY OF ROLLING MEADOWS LIBRARY FUND,MUNICIPALITY/TOWNSHIP,LIBRARY,031110000,CITY OF ROLLING MEADOWS,Rolling Meadows,North,Palatine,0,1,2016,241.432,0.021,2.9627,1,272759351.60495496,031110_1,031110001_1,3987902,20.5102014831817,15.198775836040763,19.42410046845066
2017,031130000,1,NA,NA,NA,NA,455150781,0,469298505,469298505,1,12563406,12563406,2.678,NA,12563406,2.678,NA,NA,NA,12567813.96,031130,VILLAGE OF ROSEMONT,MUNICIPALITY/TOWNSHIP,MUNI,031130000,VILLAGE OF ROSEMONT,Rosemont,North,Maine,0,1,2016,241.432,0.021,2.9627,1,158402303.64194822,031130_1,031130000_1,12563407,19.966749595164003,16.346298940182322,18.880648580432965
2017,031140000,0,2016,2314632,79888499,2.898,70609513,454739,80322296,80343238,1,3573450,3560212,4.432,2328179,3356173,4.178,NA,0.919416,1027723.78,3355865.53,031140,VILLAGE OF SAUK VILLAGE,MUNICIPALITY/TOWNSHIP,MUNI,031140000,VILLAGE OF SAUK VILLAGE,Sauk Village,South,Bloom,1,0.9997393433408795,2016,241.432,0.021,2.9627,0.9997393433408795,27111181.017315287,031140_0,031140000_0,3356174,18.201818489792473,15.026312192662628,17.115456784425465
2017,031150000,1,NA,NA,NA,NA,NA,19539753,3394534902.5974026,3394534902.5974026,0.9991,20929171,20929171,0.616,NA,20910335,0.616,NA,NA,NA,20927279.23,031150,VILLAGE OF SCHAUMBURG,MUNICIPALITY/TOWNSHIP,MUNI,031150000,VILLAGE OF SCHAUMBURG,Schaumburg,North,Schaumburg,0,1,2016,241.432,0.021,2.9627,1,1145757215.5795062,031150_1,031150000_1,20910336,21.945432593755754,16.855754140142285,20.859331579024715
2017,031160000,1,NA,NA,NA,NA,319689400,3332226,327275868,327275868,1,7961515,7961515,2.433,NA,7961515,2.433,NA,NA,NA,7962621.87,031160,VILLAGE OF SCHILLER PARK,MUNICIPALITY/TOWNSHIP,MUNI,031160000,VILLAGE OF SCHILLER PARK,Schiller Park,North,Leyden,0,1,2016,241.432,0.021,2.9627,1,110465409.25507139,031160_1,031160000_1,7961516,19.606314006230726,15.890129991948143,18.520212991499687
2017,031160001,1,NA,NA,NA,NA,319689400,3332226,327275868,327275868,1,1028396,1028396,0.315,NA,1028396,0.315,NA,NA,NA,1030918.98,031160,VILLAGE OF SCHILLER PARK LIBRARY FUND,MUNICIPALITY/TOWNSHIP,LIBRARY,031160000,VILLAGE OF SCHILLER PARK,Schiller Park,North,Leyden,0,1,2016,241.432,0.021,2.9627,1,110465409.25507139,031160_1,031160001_1,1028397,19.606314006230726,13.843511837216758,18.520212991499687
2017,031170000,1,NA,NA,NA,NA,NA,12153454,2482167918.622848,2482167918.622848,1,15861053,15861053,0.639,NA,15861053,0.639,NA,NA,NA,15882015.9,031170,VILLAGE OF SKOKIE,MUNICIPALITY/TOWNSHIP,MUNI,031170000,VILLAGE OF SKOKIE,Skokie,North,Niles,0,1,2016,241.432,0.021,2.9627,1,837806027.8201803,031170_1,031170000_1,15861054,21.632398176002347,16.579377228457165,20.54629716127131
2017,031170001,1,NA,NA,NA,NA,NA,12153454,2484946678.6355476,2484946678.6355476,1,13841153,13841153,0.557,NA,13841153,0.557,NA,NA,NA,13843948.13,031170,VILLAGE OF SKOKIE LIBRARY FUND,MUNICIPALITY/TOWNSHIP,LIBRARY,031170000,VILLAGE OF SKOKIE,Skokie,North,Niles,0,1,2016,241.432,0.021,2.9627,1,838743942.5644,031170_1,031170001_1,13841154,21.633517038975274,16.443156886180642,20.547416024244235
2017,031180000,1,NA,NA,NA,NA,483131857,14026847,503681598,503681598,1,2716110,2716110,0.54,NA,2716110,0.54,NA,NA,NA,2719880.63,031180,VILLAGE OF SOUTH BARRINGTON,MUNICIPALITY/TOWNSHIP,MUNI,031180000,VILLAGE OF SOUTH BARRINGTON,South Barrington,North,Barrington,0,1,2016,241.432,0.021,2.9627,1,170007627.50194082,031180_1,031180000_1,2716111,20.037454876397526,14.814711635750502,18.951353861666487
2017,031190000,0,2016,1594615,66751195,2.389,64428768,45676,66796871,66796871,1,2482828,2463810,3.689,1595439,2339627,3.503,NA,0.927766,744183.94,2339894.39,031190,VILLAGE OF SOUTH CHICAGO HEIGHTS,MUNICIPALITY/TOWNSHIP,MUNI,031190000,VILLAGE OF SOUTH CHICAGO HEIGHTS,South Chicago Heights,South,Bloom,1,1,2016,241.432,0.021,2.9627,1,22545944.915111218,031190_0,031190000_0,2339628,18.017166796092422,14.665502500337148,16.931065781361383
2017,031200000,1,NA,NA,NA,NA,353689621,3554199,378912478,378912478,1,13089974,13089974,3.455,NA,13089974,3.455,NA,NA,NA,13091426.11,031200,VILLAGE OF SOUTH HOLLAND,MUNICIPALITY/TOWNSHIP,MUNI,031200000,VILLAGE OF SOUTH HOLLAND,South Holland,South,Thornton,1,1,2016,241.432,0.021,2.9627,1,127894311.94518514,031200_1,031200000_1,13089975,19.752815807618653,16.38735722802941,18.666714792887618
2017,031200001,1,NA,NA,NA,NA,353689621,3554199,378912478,378912478,1,2127105,2127105,0.562,NA,2127105,0.562,NA,NA,NA,2129488.13,031200,VILLAGE OF SOUTH HOLLAND LIBRARY FUND,MUNICIPALITY/TOWNSHIP,LIBRARY,031200000,VILLAGE OF SOUTH HOLLAND,South Holland,South,Thornton,1,1,2016,241.432,0.021,2.9627,1,127894311.94518514,031200_1,031200001_1,2127106,19.752815807618653,14.570272928389619,18.666714792887618
2017,031220000,1,NA,NA,NA,NA,94757310,313742,112866904,112866904,1,3516314,3516314,3.116,NA,3516314,3.116,NA,NA,NA,3516932.73,031220,VILLAGE OF STICKNEY,MUNICIPALITY/TOWNSHIP,MUNI,031220000,VILLAGE OF STICKNEY,Stickney,South,Stickney,1,1,2016,241.432,0.021,2.9627,1,38095961.1165491,031220_1,031220000_1,3516315,18.541719841769126,15.072924124217906,17.455618827038087
