year,agency_num,home_rule_ind,agg_ext_base_year,lim_numerator,lim_denominator,lim_rate,prior_eav,curr_new_prop,cty_cook_eav,cty_total_eav,pct_burden,total_levy,total_max_levy,total_prelim_rate,total_reduced_levy,total_final_levy,total_final_rate,reduction_type,reduction_pct,total_non_cap_ext,total_ext,first6,agency_name,major_type,minor_type,muni_num,muni_name,clean_name,Triad,Township,reassess_year
2015,042010000,0,2014,75899951,NA,1.54,227811700,2480613,221723243,NA,0.0547,80697538,80697538,1.621,76637411,4292086,1.936,CLERK,0.9716079999999999,99997.18,4292561.98,042010,HINSDALE TOWNSHIP HIGH SCHOOL 86,SCHOOL,SECONDARY,NA,NA,NA,NA,NA,NA
2015,042020000,0,2012,65547653,1803757194,3.634,1871396812,1032717,1804789911,1804789911,1,66969995,66917486,3.708,48590602,65581941,3.634,AGENCY,NA,NA,65586065.37,042020,CONSOLIDATED HIGH SCHOOL 200,SCHOOL,SECONDARY,NA,NA,NA,NA,NA,NA
2015,042030000,0,2014,36596486,1390388943,2.633,1434851128,3463006,1393851949,1393851949,1,49172967,49172967,3.528,36697330,46535980,3.339,CLERK,0.933026,9839200.91,46540716.58,042030,BERWYN CICERO STICKNEY HIGH SCHOOL 201,SCHOOL,SECONDARY,NA,NA,NA,NA,NA,NA
2015,042040000,0,2014,65009650,NA,2.683,NA,11753269,NA,NA,1,70989237,70989237,2.915,65333659,67969604,2.792,AGENCY,NA,2634873.01,67990438.38,042040,EVANSTON TOWNSHIP HIGH SCHOOL 202,SCHOOL,SECONDARY,NA,NA,NA,NA,NA,NA
2015,042050000,0,2014,95872824,NA,2.162,NA,48998359,NA,NA,1,109237409,109237409,2.436,96951747,106716865,2.38,CLERK,0.9747520000000001,9764246.84,106747393.1,042050,NEW TRIER TOWNSHIP HIGH SCHOOL 203,SCHOOL,SECONDARY,NA,NA,NA,NA,NA,NA
2015,042060000,0,2014,61810975,NA,2.342,NA,26355626,NA,NA,1,67003275,67003275,2.513,62433002,64847039,2.432,CLERK,0.9665699999999999,2413063.02,64846069.13,042060,LYONS TOWNSHIP HIGH SCHOOL 204,SCHOOL,SECONDARY,NA,NA,NA,NA,NA,NA
2015,042070000,0,2014,65300400,1134983179,5.754,1169965214,35162926,1170146105,1170146105,1,85606250,85145771,7.277,8434134,78124905,6.677,AGENCY,NA,10803958.99,78130655.43,042070,THORNTON TOWNSHIP HIGH SCHOOL 205,SCHOOL,SECONDARY,NA,NA,NA,NA,NA,NA
2015,042080000,0,2014,25435858,688303474,3.696,640652732,3514462,629176883,691831875,1,34922048,34922048,5.049,25569410,30862978,4.462,CLERK,0.862946,4814461.51,28073872.52,042080,BLOOM TOWNSHIP HIGH SCHOOL 206,SCHOOL,SECONDARY,NA,NA,NA,NA,NA,NA
2015,042090000,0,2014,112467759,NA,2.862,NA,22581401,NA,NA,1,118341246,118341246,2.994,113111362,114663333,2.901,CLERK,0.968527,1553694.99,114688782.66,042090,MAINE TOWNSHIP HIGH SCHOOL 207,SCHOOL,SECONDARY,NA,NA,NA,NA,NA,NA
2015,042100000,0,2014,19401541,715558415,2.712,740661143,1804550,717362965,717362965,1,24598235,24598235,3.429,19452010,23860204,3.327,CLERK,0.96341,4408195.42,23866665.85,042100,RIVERSIDE BROOKFIELD HIGH SCHOOL 208,SCHOOL,SECONDARY,NA,NA,NA,NA,NA,NA
2015,042110000,0,2014,56584163,2031148664,2.786,2105670969,13329625,2044478289,2044478289,1,65413010,65413010,3.2,56950983,62551893,3.06,CLERK,0.952153,5601870.51,62561035.64,042110,PROVISO TOWNSHIP HIGH SCHOOL 209,SCHOOL,SECONDARY,NA,NA,NA,NA,NA,NA
2015,042120000,0,2014,18139431,965711221,1.879,715476997,18946729,710891142,987326020,1,24129960,24129960,2.444,14839653,22737843,2.303,AGENCY,NA,3019865.57,16371823,042120,LEMONT TOWNSHIP HIGH SCHOOL 210,SCHOOL,SECONDARY,NA,NA,NA,NA,NA,NA
2015,042125000,0,2014,60178706,NA,1.732,31486,0,31486,NA,1,80101503,80031025,2.271,61040806,76861177,2.181,CLERK,0.950603,141.31,686.71,042125,LINCOLNWAY HIGH SCHOOL 210,SCHOOL,SECONDARY,NA,NA,NA,NA,NA,NA
2015,042130000,0,2014,214351626,NA,3.289,NA,26528880,NA,NA,1,222551618,222551618,3.401,215181509,216519892,3.309,CLERK,0.9727889999999999,1341530.61,216542673,042130,PALATINE TOWNSHIP HIGH SCHOOL 211,SCHOOL,SECONDARY,NA,NA,NA,NA,NA,NA
2015,042140000,0,2014,58472111,1739811710,3.361,1810884010,164866241,1904677951,1904677951,1,67100985,67100985,3.523,4093072,66110552,3.471,AGENCY,NA,2095145.75,66111371.68,042140,COMMUNITY HIGH SCHOOL 212,SCHOOL,SECONDARY,NA,NA,NA,NA,NA,NA
2015,042150000,0,2014,207811174,NA,2.835,NA,34008900,NA,NA,1,219787365,219787365,2.985,208743935,212128300,2.881,AGENCY,NA,3387663.56,212170841.46,042150,ARLINGTON HEIGHTS TOWNSHIP HIGH SCHOOL 214,SCHOOL,SECONDARY,NA,NA,NA,NA,NA,NA
2015,042160000,0,2014,30936657,612117335,5.054,626208990,546821,612664156,612664156,1,34940596,34940596,5.703,6983705,33960341,5.543,AGENCY,NA,3000829.04,33959974.17,042160,THORNTON TOWNSHIP FRACTIONAL HIGH SCHOOL 215,SCHOOL,SECONDARY,NA,NA,NA,NA,NA,NA
2015,042170000,0,2014,24873570,601715823,4.134,624033610,845968,602561791,602561791,1,28937874,28505731,4.731,24906888,26668482,4.426,CLERK,0.9312900000000001,1761890.68,26669384.87,042170,COMMUNITY HIGH SCHOOL 217,SCHOOL,SECONDARY,NA,NA,NA,NA,NA,NA
2015,042180000,0,2014,79477355,1962003654,4.051,2039012722,7227506,1969231160,1969231160,1,89037309,89037309,4.522,79773480,83621923,4.247,AGENCY,NA,3847877.69,83633247.37,042180,COMMUNITY HIGH SCHOOL 218,SCHOOL,SECONDARY,NA,NA,NA,NA,NA,NA
2015,042200000,0,2014,125238211,NA,3.657,NA,48968434,NA,NA,1,138221797,138221797,3.979,89151714,135164325,3.891,AGENCY,NA,8109384.27,135191149.03,042200,COMMUNITY HIGH SCHOOL 219,SCHOOL,SECONDARY,NA,NA,NA,NA,NA,NA
2015,042210000,0,2014,22210811,794424204,2.796,821417901,8534642,802958846,802958846,1,28073146,27969925,3.484,23456473,25954498,3.233,AGENCY,NA,2096525.55,25959659.49,042210,COMMUNITY HIGH SCHOOL 220,SCHOOL,SECONDARY,NA,NA,NA,NA,NA,NA
2015,042220000,0,2014,99426101,NA,2.286,NA,39829951,NA,NA,1,113690710,113690710,2.59,100352146,109431809,2.493,AGENCY,NA,9079800.37,109458135.01,042220,NORTHFIELD TOWNSHIP HIGH SCHOOL 225,SCHOOL,SECONDARY,NA,NA,NA,NA,NA,NA
2015,042230000,0,2014,51826435,883422700,5.867,914095226,4370563,887793263,887793263,1,61980598,60747181,6.843,7871909,57382451,6.464,AGENCY,NA,5298350.19,57386956.52,042230,RICH TOWNSHIP HIGH SCHOOL 227,SCHOOL,SECONDARY,NA,NA,NA,NA,NA,NA
2015,042240000,0,2014,51642570,1140742784,4.528,1175250810,1350693,1142093477,1142093477,1,65374969,64148241,5.617,11736990,61681325,5.401,AGENCY,NA,9971618.15,61684468.69,042240,COMMUNITY HIGH SCHOOL 228,SCHOOL,SECONDARY,NA,NA,NA,NA,NA,NA
2015,042250000,0,2014,22701261,740408426,3.066,764022538,2083145,742491571,742491571,1,26666210,26666210,3.592,22764224,25106984,3.382,AGENCY,NA,2342560.91,25111064.93,042250,COMMUNITY HIGH SCHOOL 229,SCHOOL,SECONDARY,NA,NA,NA,NA,NA,NA
2015,042260000,0,2014,107268572,NA,2.586,NA,13543349,NA,NA,1,121810459,121810459,2.928,107603834,119812867,2.879,AGENCY,NA,12210786.2,119818859.81,042260,CONSOLIDATED HIGH SCHOOL 230,SCHOOL,SECONDARY,NA,NA,NA,NA,NA,NA
2015,042270000,0,2014,16066716,347687993,4.621,360688892,834213,348522206,348522206,1,17956814,17104591,4.908,13838950,16839764,4.832,AGENCY,NA,735381.85,16840592.99,042270,COMMUNITY HIGH SCHOOL 231,SCHOOL,SECONDARY,NA,NA,NA,NA,NA,NA
2015,042290000,0,2014,36351883,610967581,5.95,633880735,5043124,616010705,616010705,1,43074845,41819167,6.789,7066456,40236023,6.532,AGENCY,NA,3585798.31,40237819.25,042290,HOMEWOOD FLOSSMOOR COMMUNITY HIGH SCHOOL 233,SCHOOL,SECONDARY,NA,NA,NA,NA,NA,NA
2015,042300000,0,2014,13112966,518814718,2.528,530693753,850590,519665308,519665308,1,18468491,18468491,3.554,13134017,17274096,3.325,CLERK,0.916606,4140173.51,17278871.49,042300,COMMUNITY HIGH SCHOOL 234,SCHOOL,SECONDARY,NA,NA,NA,NA,NA,NA
2015,043010000,0,2014,85252394,NA,0.226,NA,28836239,NA,NA,0.0825,108879831,108879831,0.287,NA,8982586,0.311,NA,NA,2209468.89,8982285.29,043010,DUPAGE COMMUNITY COLLEGE DISTRICT 502,SCHOOL,COMM COLL,NA,NA,NA,NA,NA,NA
2015,043020000,0,2014,25711562,NA,0.352,NA,182473299,NA,NA,1,27232307,27232307,0.363,26406764,26406764,0.352,AGENCY,NA,NA,26417841.96,043020,TRITON COMMUNITY COLLEGE DISTRICT 504,SCHOOL,COMM COLL,NA,NA,NA,NA,NA,NA
2015,043030000,0,2014,126221450,NA,0.179,NA,377104122,NA,NA,0.9998999999999999,124903382,124903382,0.177,NA,124890892,0.177,NA,NA,NA,125526944.07,043030,CHICAGO COMMUNITY COLLEGE DISTRICT 508,SCHOOL,COMM COLL,NA,NA,NA,NA,NA,NA
2015,043040000,0,2014,46674003,NA,0.457,1855351129,4833397,1800481002,NA,0.1957,71061070,66712044,0.647,47204671,11773922,0.654,AGENCY,NA,2535077.25,11775145.75,043040,ELGIN COMMUNITY COLLEGE DISTRICT 509,SCHOOL,COMM COLL,NA,NA,NA,NA,NA,NA
2015,043050000,0,2014,15502093,NA,0.544,NA,37059690,NA,NA,1,18556515,18422281,0.638,11182329,17930803,0.621,AGENCY,NA,2214550.83,17953473.41,043050,SOUTH SUBURBAN COLLEGE DISTRICT 510,SCHOOL,COMM COLL,NA,NA,NA,NA,NA,NA
2015,043060000,0,2014,57261427,NA,0.35,NA,71020017,NA,NA,0.9262,78259681,78259681,0.476,57562482,70500687,0.466,CLERK,0.964187,17187599.62,70505470.29,043060,HARPER COMMUNITY COLLEGE DISTRICT 512,SCHOOL,COMM COLL,NA,NA,NA,NA,NA,NA
2015,043070000,0,2014,12414012,NA,0.433,NA,12928149,2133012337,NA,0.7275,14847123,14847123,0.515,12471622,10380436,0.487,CLERK,0.9558490000000001,1307536.56,10387770.08,043070,PRAIRIE STATE COMMUNITY COLLEGE DISTRICT 515,SCHOOL,COMM COLL,NA,NA,NA,NA,NA,NA
2015,043080000,0,2014,29510985,NA,0.342,NA,33069573,NA,NA,1,37980205,37980205,0.439,29544250,36234178,0.419,AGENCY,NA,6686649.64,36291531.07,043080,MORAINE VALLEY COMMUNITY COLLEGE DISTRICT 524,SCHOOL,COMM COLL,NA,NA,NA,NA,NA,NA
2015,043090000,0,2014,48650070,NA,0.273,715476997,18946729,710891142,NA,1,57983240,57983240,0.322,49253429,55827309,0.31,CLERK,0.957894,258764.38,2203762.54,043090,JOLIET COMMUNITY COLLEGE DISTRICT 525,SCHOOL,COMM COLL,NA,NA,NA,NA,NA,NA
2015,043100000,0,2014,9042455,1390388943,0.651,1434851128,3463006,1393851949,1393851949,1,9812192,9802044,0.704,9073974,9718566,0.698,CLERK,0.9908669999999999,645353.45,9729086.6,043100,MORTON COMMUNITY COLLEGE DISTRICT 527,SCHOOL,COMM COLL,NA,NA,NA,NA,NA,NA
2015,043110000,0,2014,46487138,NA,0.252,NA,172010790,NA,NA,1,53297854,53297854,0.286,38706936,50495790,0.271,AGENCY,NA,3437236.37,50624513.86,043110,OAKTON COMMUNITY COLLEGE DISTRICT 535,SCHOOL,COMM COLL,NA,NA,NA,NA,NA,NA
2015,044010000,0,2014,260769901,NA,6.347,1708312671,2297636,1653457440,NA,0.43200000000000005,313499463,313499463,7.595,261980999,131382958,7.947,CLERK,0.9654699999999999,18207873.33,131400262.76,044010,SCHOOL DISTRICT 46,SCHOOL,UNIFIED,NA,NA,NA,NA,NA,NA
2015,044020000,0,2014,96001059,2128210812,4.511,617224,0,603672,NA,1,114279492,114279492,5.284,97564598,110018290,5.087,AGENCY,NA,3475.34,30708.79,044020,COMMUNITY UNIT SCHOOL DISTRICT 205,SCHOOL,UNIFIED,NA,NA,NA,NA,NA,NA
2015,044030000,0,2014,113909371,NA,4.346,1355888213,10529144,1325661572,NA,0.5311,130610562,130610562,4.948,114715650,67951062,5.126,CLERK,0.977288,7024680.67,67953412.18,044030,COMMUNITY UNIT SCHOOL DISTRICT 220,SCHOOL,UNIFIED,NA,NA,NA,NA,NA,NA
2015,044030010,1,NA,NA,NA,NA,1354116473,10529144,1323529664,1323529664,1,1008818,1008818,0.077,NA,1008818,0.077,NA,NA,NA,1019117.84,044030,LAKE CO TAX OBJ CT ORD-220,SCHOOL,MISC,NA,NA,NA,NA,NA,NA
2015,044060000,0,2014,NA,NA,3.317,NA,377119394,NA,NA,0.9998999999999999,NA,NA,3.761,NA,NA,3.455,AGENCY,NA,98168485.06,2451781633.84,044060,BOARD OF EDUCATION,SCHOOL,UNIFIED,NA,NA,NA,NA,NA,NA
2015,044070000,0,2014,153206122,NA,5.586,60385343,2535761,61544279,NA,1,225165120,207587150,7.429,156080547,184000667,6.585,AGENCY,NA,614888.89,4052690.77,044070,SCHOOL DISTRICT UNIT 300,SCHOOL,UNIFIED,NA,NA,NA,NA,NA,NA
2015,044080000,0,2014,22176954,392076291,5.657,407078167,406773,392483064,392483064,1,29935837,29092542,7.413,22202369,26463327,6.743,CLERK,0.894104,4260796.14,26465133.01,044080,SCHOOL DISTRICT UNIT 401,SCHOOL,UNIFIED,NA,NA,NA,NA,NA,NA
2015,050010000,0,2014,1751914,472700359,0.371,497427286,2665834,475366193,475366193,1,3010229,2966157,0.624,1759805,2923180,0.615,CLERK,0.976315,1163221.07,2923502.09,050010,ALSIP PARK DISTRICT,MISCELLANEOUS,PARK,NA,NA,NA,NA,NA,NA
2015,050020000,0,2014,10220580,NA,0.438,NA,13923956,NA,NA,1,14710053,14683432,0.626,NA,14683432,0.626,NA,NA,4408886.38,14704117.59,050020,ARLINGTON HEIGHTS PARK DISTRICT,MISCELLANEOUS,PARK,NA,NA,NA,NA,NA,NA
2015,050030000,0,2014,189429,375408281,0.051,194634379,4080679,191214130,380762723,0.5646,206578,206578,0.055,191523,108133,0.057,CLERK,0.927272,NA,108992.05,050030,BARRINGTON HILLS PARK DISTRICT,MISCELLANEOUS,PARK,NA,NA,NA,NA,NA,NA
2015,050040000,0,2014,2465730,608538500,0.406,317878242,3369447,312505559,615256002,0.5408,5237205,5237205,0.852,2492399,2795271,0.895,CLERK,0.973621,1447525.75,2796924.75,050040,BARRINGTON PARK DISTRICT,MISCELLANEOUS,PARK,NA,NA,NA,NA,NA,NA
2015,050050000,0,2014,4519063,992570925,0.456,350423561,87940,336779389,994980915,0.38049999999999995,7950973,7934549,0.798,4534125,2951048,0.877,CLERK,0.962025,1225876.98,2953555.24,050050,BARTLETT PARK DISTRICT,MISCELLANEOUS,PARK,NA,NA,NA,NA,NA,NA
2015,050060000,0,2014,1215488,329459320,0.369,344526122,5346037,334805357,334805357,1,1604700,1386019,0.414,NA,1386019,0.414,NA,NA,214275.43,1386094.18,050060,BEDFORD PARK PARK DISTRICT,MISCELLANEOUS,PARK,NA,NA,NA,NA,NA,NA
2015,050070000,0,2014,2489961,672564484,0.371,46718443,138177,44027048,673309121,0.0338,3612220,3594201,0.534,2494606,115572,0.263,CLERK,0.934508,31259.2,115791.14,050070,BENSENVILLE PARK DISTRICT,MISCELLANEOUS,PARK,NA,NA,NA,NA,NA,NA
2015,050080000,0,2014,170476,63218033,0.27,65577039,0,63218033,63218033,1,203520,202561,0.321,170434,191263,0.303,CLERK,0.9375,20798.73,191550.64,050080,BERKELEY PARK DISTRICT,MISCELLANEOUS,PARK,NA,NA,NA,NA,NA,NA
2015,050090000,0,2014,1277245,370746603,0.345,379601208,99260,370845863,370845863,1,1768443,1756103,0.474,1277650,1689354,0.456,AGENCY,NA,411638.91,1691057.14,050090,BERWYN PARK DISTRICT,MISCELLANEOUS,PARK,NA,NA,NA,NA,NA,NA
2015,050100000,0,2013,1234720,188096079,0.657,192370206,639151,188735230,188735230,1,1396364,1396364,0.74,1239044,1375408,0.729,CLERK,0.983532,136266.84,1375879.83,050100,BLUE ISLAND PARK DISTRICT,MISCELLANEOUS,PARK,NA,NA,NA,NA,NA,NA
2015,050110000,0,2014,570611,270330330,0.212,285467818,321346,270651676,270651676,1,1237522,1237522,0.458,573510,1202232,0.445,CLERK,0.942222,628723.84,1204399.96,050110,BRIDGEVIEW PARK DISTRICT,MISCELLANEOUS,PARK,NA,NA,NA,NA,NA,NA
2015,050120000,0,2014,619811,183991257,0.337,190251527,1374352,185365609,185365609,1,934713,928016,0.501,623012,894587,0.483,CLERK,0.949295,271560.62,895315.89,050120,BROADVIEW PARK DISTRICT,MISCELLANEOUS,PARK,NA,NA,NA,NA,NA,NA
2015,050130000,0,2014,5901872,1444732431,0.409,321729451,102663,314540115,1449550149,0.2733,8697945,8670696,0.599,5918509,2242532,0.714,CLERK,0.9274370000000001,624991.21,2245816.42,050130,BUFFALO GROVE PARK DISTRICT,MISCELLANEOUS,PARK,NA,NA,NA,NA,NA,NA
2015,050140000,0,2014,1230959,442392562,0.279,452292348,2746308,445138870,445138870,1,1952275,1952275,0.439,1240156,1881181,0.423,CLERK,0.945762,640999.97,1882937.42,050140,BURBANK PARK DISTRICT,MISCELLANEOUS,PARK,NA,NA,NA,NA,NA,NA
2015,050150000,0,2014,1075152,676626956,0.159,66723121,631898,65114143,679409394,1,1553304,1553304,0.229,1079579,1470799,0.217,CLERK,0.929824,37505.75,141297.69,050150,BURR RIDGE PARK DISTRICT,MISCELLANEOUS,PARK,NA,NA,NA,NA,NA,NA
2015,050160000,0,2014,2012755,412593919,0.488,433047398,740101,413334020,413334020,1,3103713,3103713,0.751,NA,3103713,0.751,NA,NA,1133775.22,3104138.49,050160,CALUMET MEMORIAL PARK DISTRICT,MISCELLANEOUS,PARK,NA,NA,NA,NA,NA,NA
2015,050180000,0,2014,342681,80711843,0.425,84715149,150389,80862232,80862232,1,662835,662835,0.82,343664,651499,0.806,CLERK,0.968109,307842.52,651749.59,050180,CENTRAL STICKNEY PARK DISTRICT,MISCELLANEOUS,PARK,NA,NA,NA,NA,NA,NA
2015,050190000,0,2014,1124427,309029752,0.364,318624130,1665440,310695192,310695192,1,2924451,2924451,0.942,1129373,2837774,0.914,CLERK,0.928571,1708512.86,2839754.05,050190,CHICAGO HEIGHTS PARK DISTRICT,MISCELLANEOUS,PARK,NA,NA,NA,NA,NA,NA
2015,050200000,0,2014,209886988,NA,0.298,NA,377119394,NA,NA,0.9998999999999999,263766116,263766116,0.372,NA,263739740,0.372,NA,NA,53105377.3,263983434.96,050200,CHICAGO PARK DISTRICT,MISCELLANEOUS,PARK,NA,NA,NA,NA,NA,NA
2015,050200001,1,NA,NA,NA,NA,NA,377119394,NA,NA,0.9998999999999999,6628880,6628880,0.01,NA,6628217,0.01,NA,NA,NA,7096328.9,050200,CHICAGO PARK DISTRICT AQUARIUM & MUSEUM BONDS,MISCELLANEOUS,BOND,NA,NA,NA,NA,NA,NA
2015,050210000,0,2014,1676197,267313134,0.628,277380193,479198,267792332,267792332,1,2275896,2201647,0.823,1681735,2148012,0.803,CLERK,0.969135,466226.45,2150372.43,050210,CHICAGO RIDGE PARK DISTRICT,MISCELLANEOUS,PARK,NA,NA,NA,NA,NA,NA
2015,050220000,0,2014,1918171,434354566,0.442,454489563,767071,435121637,435121637,1,2888737,2779536,0.639,1922799,2357682,0.542,CLERK,0.8200369999999999,434686.52,2358359.27,050220,CLYDE PARK DISTRICT,MISCELLANEOUS,PARK,NA,NA,NA,NA,NA,NA
2015,050230000,0,2014,698126,307383857,0.228,319016621,1069337,308453194,308453194,1,985403,985403,0.32,509932,939135,0.305,AGENCY,NA,238125.87,940782.24,050230,COMMUNITY PARK DISTRICT OF LAGRANGE PARK,MISCELLANEOUS,PARK,NA,NA,NA,NA,NA,NA
2015,050240000,0,2012,766761,178518964,0.43,184056934,73579,178592543,178592543,1,1384754,1308101,0.733,NA,1308101,0.733,NA,NA,682937.88,1309083.34,050240,COUNTRY CLUB HILLS PARK DISTRICT,MISCELLANEOUS,PARK,NA,NA,NA,NA,NA,NA
2015,050270000,0,2014,6287610,1234352479,0.51,50794194,0,50043331,1241629100,1,7301743,7301743,0.589,6329822,6892275,0.556,CLERK,0.939226,22669.63,278240.92,050270,DEERFIELD PARK DISTRICT,MISCELLANEOUS,PARK,NA,NA,NA,NA,NA,NA
2015,050280000,0,2014,5699757,1426784220,0.4,1477147657,6726843,1433511063,1433511063,1,8176047,8146091,0.569,5728307,7961516,0.556,CLERK,0.968523,2233410.24,7970321.51,050280,DES PLAINES PARK DISTRICT,MISCELLANEOUS,PARK,NA,NA,NA,NA,NA,NA
2015,050300000,0,2014,1148910,184655074,0.623,189334278,365393,185020467,185020467,1,1849022,1659844,0.898,1151563,1458450,0.789,CLERK,0.851092,306948.95,1459811.48,050300,DOLTON PARK DISTRICT,MISCELLANEOUS,PARK,NA,NA,NA,NA,NA,NA
2015,050310000,0,2014,6457794,1410613498,0.458,472654,0,1287948,1426861187,1,10604428,10247846,0.719,1382014,9106360,0.639,AGENCY,NA,2323.46,8229.99,050310,DUNDEE TOWNSHIP PARK DISTRICT,MISCELLANEOUS,PARK,NA,NA,NA,NA,NA,NA
2015,050320000,0,2014,8943247,1457729450,0.614,1495914672,7183826,1464913276,1464913276,1,12438030,12105196,0.827,NA,12105196,0.827,NA,NA,3255037.3,12114832.79,050320,ELK GROVE PARK DISTRICT,MISCELLANEOUS,PARK,NA,NA,NA,NA,NA,NA
2015,050330000,0,2014,5844791,2017579300,0.29,1268387,0,1234932,2047412150,9e-4,8105429,8105429,0.396,5919356,7032,0.57,AGENCY,NA,1709.15,7039.11,050330,ELMHURST PARK DISTRICT,MISCELLANEOUS,PARK,NA,NA,NA,NA,NA,NA
2015,050345000,0,2013,36003,10261172,0.351,10408281,507405,10768577,10768577,1,37080,35572,0.331,NA,35572,0.331,NA,NA,NA,35643.99,050345,FORD HEIGHTS PARK DISTRICT,MISCELLANEOUS,PARK,NA,NA,NA,NA,NA,NA
2015,050350000,0,2014,2322792,284596855,0.817,293511318,121048,284717903,284717903,1,2786361,2696628,0.948,2325573,2659379,0.934,CLERK,0.984337,333689.38,2659265.21,050350,FOREST PARK PARK DISTRICT,MISCELLANEOUS,PARK,NA,NA,NA,NA,NA,NA
2015,050360000,0,2014,136801,37705656,0.363,38665435,829356,38535012,38535012,1,143775,140173,0.364,139804,139804,0.363,CLERK,0.997252,NA,139882.09,050360,FOREST VIEW PARK DISTRICT,MISCELLANEOUS,PARK,NA,NA,NA,NA,NA,NA
2015,050370000,0,2014,1210384,689045743,0.176,31486,0,31486,700165524,1,1878864,1824180,0.261,33031,1614131,0.231,AGENCY,NA,17.38,72.73,050370,FRANKFORT PARK DISTRICT,MISCELLANEOUS,PARK,NA,NA,NA,NA,NA,NA
2015,050380000,0,2014,2349751,489208827,0.481,26702956,8413715,33936937,501920656,1,4063843,3452948,0.688,2413231,3337552,0.665,CLERK,0.9543649999999999,62477.9,225680.63,050380,FRANKFORT SQUARE PARK DISTRICT,MISCELLANEOUS,PARK,NA,NA,NA,NA,NA,NA
2015,050390000,0,2014,3834164,740837617,0.518,774376000,8126533,748964150,748964150,1,5412814,5412814,0.723,3878134,5316178,0.71,CLERK,0.975517,1438011.17,5317645.47,050390,GLENCOE PARK DISTRICT,MISCELLANEOUS,PARK,NA,NA,NA,NA,NA,NA
2015,050400000,0,2014,13661773,NA,0.587,NA,33060495,NA,NA,1,16923515,16526310,0.7,7887501,16148469,0.684,AGENCY,NA,2302488.03,16152839.07,050400,GLENVIEW PARK DISTRICT,MISCELLANEOUS,PARK,NA,NA,NA,NA,NA,NA
2015,050410000,0,2014,707629,196072589,0.361,206717812,0,196072589,196072589,1,1367317,1363346,0.696,565681,1257467,0.642,AGENCY,NA,550571.83,1258786.02,050410,GOLF MAINE PARK DISTRICT,MISCELLANEOUS,PARK,NA,NA,NA,NA,NA,NA
2015,050420000,0,2014,1889798,468248180,0.404,201978981,59121,195206837,470539871,0.4343,3077772,3073883,0.654,1900505,1298165,0.665,CLERK,0.957345,472790.96,1298125.47,050420,HANOVER PARK PARK DISTRICT,MISCELLANEOUS,PARK,NA,NA,NA,NA,NA,NA
2015,050430000,0,2014,831478,190468497,0.437,195191470,815804,191284301,191284301,1,1768375,1522934,0.797,834951,834951,0.437,CLERK,0.548306,NA,835912.4,050430,HARVEY PARK DISTRICT,MISCELLANEOUS,PARK,NA,NA,NA,NA,NA,NA
2015,050440000,0,2014,561025,98573632,0.57,100828382,1857350,100430982,100430982,1,824644,802118,0.799,572016,793082,0.79,AGENCY,NA,221048.59,793404.76,050440,HAWTHORNE PARK DISTRICT,MISCELLANEOUS,PARK,NA,NA,NA,NA,NA,NA
2015,050450000,0,2014,660821,127689756,0.518,130489050,0,127689756,127689756,1,1504316,1504316,1.179,660411,1453290,1.139,CLERK,0.928315,792953.38,1454386.32,050450,HAZELCREST PARK DISTRICT,MISCELLANEOUS,PARK,NA,NA,NA,NA,NA,NA
2015,050460000,0,2014,868292,314250214,0.277,323835014,2506347,316756561,316756561,1,1259232,1259232,0.398,6224,1151538,0.364,AGENCY,NA,274627.94,1152993.88,050460,HICKORY HILLS PARK DISTRICT,MISCELLANEOUS,PARK,NA,NA,NA,NA,NA,NA
2015,050470000,0,2014,640288,125494369,0.511,133474838,988016,126482385,126482385,1,986495,986495,0.78,645565,967560,0.765,CLERK,0.9714820000000001,322024.15,967590.25,050470,HODGKINS PARK DISTRICT,MISCELLANEOUS,PARK,NA,NA,NA,NA,NA,NA
2015,050480000,0,2014,4847622,1220737668,0.398,1262575231,398991,1221136659,1221136659,1,8788245,8710200,0.714,4852795,8552045,0.701,CLERK,0.968369,3698822.94,8560167.98,050480,HOFFMAN ESTATES PARK DISTRICT,MISCELLANEOUS,PARK,NA,NA,NA,NA,NA,NA
2015,050490000,0,2012,4432704,510937559,0.868,531515849,5043349,515980908,515980908,1,5313104,5083574,0.986,NA,5083574,0.986,NA,NA,1265701.17,5087571.75,050490,HOMEWOOD FLOSSMOOR PARK DISTRICT,MISCELLANEOUS,PARK,NA,NA,NA,NA,NA,NA
2015,050500000,0,2013,344587,196398227,0.176,203817012,1087179,197485406,197485406,1,428613,428613,0.217,NA,428613,0.217,NA,NA,108814.46,428543.33,050500,INVERNESS PARK DISTRICT,MISCELLANEOUS,PARK,NA,NA,NA,NA,NA,NA
2015,050520000,0,2014,208540,123182033,0.17,127314127,171059,123353092,123353092,1,347994,342628,0.278,208958,333990,0.271,CLERK,0.960451,125080.04,334286.88,050520,JUSTICE PARK DISTRICT,MISCELLANEOUS,PARK,NA,NA,NA,NA,NA,NA
2015,050530000,0,2014,410373,249765045,0.165,260471121,2840888,252605933,252605933,1,615646,615646,0.244,539815,572549,0.227,CLERK,0.9264060000000001,32838.77,573415.47,050530,KENILWORTH PARK DISTRICT,MISCELLANEOUS,PARK,NA,NA,NA,NA,NA,NA
